origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-15,4,BE,quantile,0.3,144.81337
2026-02-25,ILI incidence,2026-02-22,1,CZ,quantile,0.3,33.16113
2026-02-25,ILI incidence,2026-03-01,2,CZ,quantile,0.3,29.204672
2026-02-25,ILI incidence,2026-03-08,3,CZ,quantile,0.3,25.844711
2026-02-25,ILI incidence,2026-03-15,4,CZ,quantile,0.3,22.672848
2026-02-25,ILI incidence,2026-02-22,1,DK,quantile,0.3,122.3757
2026-02-25,ILI incidence,2026-03-01,2,DK,quantile,0.3,117.4997
2026-02-25,ILI incidence,2026-03-08,3,DK,quantile,0.3,114.17707
2026-02-25,ILI incidence,2026-03-15,4,DK,quantile,0.3,111.1862
2026-02-25,ILI incidence,2026-02-22,1,EE,quantile,0.3,383.4556
2026-02-25,ILI incidence,2026-03-01,2,EE,quantile,0.3,351.96414
2026-02-25,ILI incidence,2026-03-08,3,EE,quantile,0.3,325.8929
2026-02-25,ILI incidence,2026-03-15,4,EE,quantile,0.3,303.48215
2026-02-25,ILI incidence,2026-02-22,1,ES,quantile,0.3,14.692845
2026-02-25,ILI incidence,2026-03-01,2,ES,quantile,0.3,13.46966
2026-02-25,ILI incidence,2026-03-08,3,ES,quantile,0.3,12.346634
2026-02-25,ILI incidence,2026-03-15,4,ES,quantile,0.3,11.7530365
2026-02-25,ILI incidence,2026-02-22,1,FI,quantile,0.3,56.629128
2026-02-25,ILI incidence,2026-03-01,2,FI,quantile,0.3,49.360794
2026-02-25,ILI incidence,2026-03-08,3,FI,quantile,0.3,44.769104
2026-02-25,ILI incidence,2026-03-15,4,FI,quantile,0.3,41.070244
2026-02-25,ILI incidence,2026-02-22,1,FR,quantile,0.3,138.9358
2026-02-25,ILI incidence,2026-03-01,2,FR,quantile,0.3,115.470795
2026-02-25,ILI incidence,2026-03-08,3,FR,quantile,0.3,97.87901
2026-02-25,ILI incidence,2026-03-15,4,FR,quantile,0.3,82.302376
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.3,665.09546
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.3,633.91644
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.3,615.1762
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.3,583.0206
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.3,3.7912416
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.3,2.2850685
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.3,1.4735985
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.3,0.8990269
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.3,638.29285
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.3,575.91187
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.3,506.43127
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.3,417.29846
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.3,9.301929
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.3,8.563866
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.3,7.835767
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.3,7.0655212
2026-02-25,ILI incidence,2026-02-22,1,IS,quantile,0.3,4.3175597
2026-02-25,ILI incidence,2026-03-01,2,IS,quantile,0.3,3.9658844
2026-02-25,ILI incidence,2026-03-08,3,IS,quantile,0.3,3.611056
2026-02-25,ILI incidence,2026-03-15,4,IS,quantile,0.3,3.1348495
2026-02-25,ILI incidence,2026-02-22,1,IT,quantile,0.3,592.71375
2026-02-25,ILI incidence,2026-03-01,2,IT,quantile,0.3,561.0151
2026-02-25,ILI incidence,2026-03-08,3,IT,quantile,0.3,545.152
2026-02-25,ILI incidence,2026-03-15,4,IT,quantile,0.3,522.57074
2026-02-25,ILI incidence,2026-02-22,1,LT,quantile,0.3,240.95395
2026-02-25,ILI incidence,2026-03-01,2,LT,quantile,0.3,212.03638
2026-02-25,ILI incidence,2026-03-08,3,LT,quantile,0.3,183.58621
2026-02-25,ILI incidence,2026-03-15,4,LT,quantile,0.3,159.46454
2026-02-25,ILI incidence,2026-02-22,1,LU,quantile,0.3,4933.247
2026-02-25,ILI incidence,2026-03-01,2,LU,quantile,0.3,4274.2485
2026-02-25,ILI incidence,2026-03-08,3,LU,quantile,0.3,3761.0151
2026-02-25,ILI incidence,2026-03-15,4,LU,quantile,0.3,3228.0728
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.3,251.29039
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.3,221.62228
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.3,186.22125
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.3,148.43993
2026-02-25,ILI incidence,2026-02-22,1,MT,quantile,0.3,6923.992
2026-02-25,ILI incidence,2026-03-01,2,MT,quantile,0.3,6485.5137
2026-02-25,ILI incidence,2026-03-08,3,MT,quantile,0.3,6074.6357
2026-02-25,ILI incidence,2026-03-15,4,MT,quantile,0.3,5714.312
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.3,60.27028
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.3,46.529564
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.3,37.23041
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.3,30.085619
2026-02-25,ILI incidence,2026-02-22,1,NO,quantile,0.3,59.546726
2026-02-25,ILI incidence,2026-03-01,2,NO,quantile,0.3,56.55018
2026-02-25,ILI incidence,2026-03-08,3,NO,quantile,0.3,51.819164
2026-02-25,ILI incidence,2026-03-15,4,NO,quantile,0.3,46.305084
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.3,481.51062
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.3,443.6776
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.3,409.9452
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.3,378.96976
2026-02-25,ILI incidence,2026-02-22,1,PT,quantile,0.3,11.898712
2026-02-25,ILI incidence,2026-03-01,2,PT,quantile,0.3,10.680343
2026-02-25,ILI incidence,2026-03-08,3,PT,quantile,0.3,8.46506
2026-02-25,ILI incidence,2026-03-15,4,PT,quantile,0.3,8.631785
2026-02-25,ILI incidence,2026-02-22,1,RO,quantile,0.3,11.183369
2026-02-25,ILI incidence,2026-03-01,2,RO,quantile,0.3,9.699211
2026-02-25,ILI incidence,2026-03-08,3,RO,quantile,0.3,8.460284
2026-02-25,ILI incidence,2026-03-15,4,RO,quantile,0.3,6.9328747
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.3,6.6862984
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.3,5.984791
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.3,4.867481
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.3,4.2622757
2026-02-25,ILI incidence,2026-02-22,1,SK,quantile,0.3,256.73642
2026-02-25,ILI incidence,2026-03-01,2,SK,quantile,0.3,226.46466
2026-02-25,ILI incidence,2026-03-08,3,SK,quantile,0.3,209.92317
2026-02-25,ILI incidence,2026-03-15,4,SK,quantile,0.3,193.25516
2026-02-25,ILI incidence,2026-02-22,1,CH,quantile,0.3,99.74079
2026-02-25,ILI incidence,2026-03-01,2,CH,quantile,0.3,78.20231
2026-02-25,ILI incidence,2026-03-08,3,CH,quantile,0.3,63.047497
2026-02-25,ILI incidence,2026-03-15,4,CH,quantile,0.3,48.639015
2026-02-25,ILI incidence,2026-02-22,1,GB-ENG,quantile,0.3,5.0199556
2026-02-25,ILI incidence,2026-03-01,2,GB-ENG,quantile,0.3,4.5311456
2026-02-25,ILI incidence,2026-03-08,3,GB-ENG,quantile,0.3,3.9968193
2026-02-25,ILI incidence,2026-03-15,4,GB-ENG,quantile,0.3,3.5567856
2026-02-25,ILI incidence,2026-02-22,1,GB-NIR,quantile,0.3,5.0496902
2026-02-25,ILI incidence,2026-03-01,2,GB-NIR,quantile,0.3,4.669937
2026-02-25,ILI incidence,2026-03-08,3,GB-NIR,quantile,0.3,4.287424
2026-02-25,ILI incidence,2026-03-15,4,GB-NIR,quantile,0.3,4.0264397
2026-02-25,ILI incidence,2026-02-22,1,GB-SCT,quantile,0.3,6.0195804
2026-02-25,ILI incidence,2026-03-01,2,GB-SCT,quantile,0.3,5.2051225
2026-02-25,ILI incidence,2026-03-08,3,GB-SCT,quantile,0.3,4.649185
2026-02-25,ILI incidence,2026-03-15,4,GB-SCT,quantile,0.3,4.0894156
2026-02-25,ILI incidence,2026-02-22,1,GB-WLS,quantile,0.3,5.0679226
2026-02-25,ILI incidence,2026-03-01,2,GB-WLS,quantile,0.3,4.3436937
2026-02-25,ILI incidence,2026-03-08,3,GB-WLS,quantile,0.3,3.7255664
2026-02-25,ILI incidence,2026-03-15,4,GB-WLS,quantile,0.3,3.349277
2026-02-25,ILI incidence,2026-02-22,1,AT,quantile,0.35,2352.3643
2026-02-25,ILI incidence,2026-03-01,2,AT,quantile,0.35,2258.7183
2026-02-25,ILI incidence,2026-03-08,3,AT,quantile,0.35,2164.6614
2026-02-25,ILI incidence,2026-03-15,4,AT,quantile,0.35,2050.253
2026-02-25,ILI incidence,2026-02-22,1,BE,quantile,0.35,319.32028
2026-02-25,ILI incidence,2026-03-01,2,BE,quantile,0.35,254.71346
2026-02-25,ILI incidence,2026-03-08,3,BE,quantile,0.35,206.08778
2026-02-25,ILI incidence,2026-03-15,4,BE,quantile,0.35,160.23146
2026-02-25,ILI incidence,2026-02-22,1,CZ,quantile,0.35,34.008907
2026-02-25,ILI incidence,2026-03-01,2,CZ,quantile,0.35,30.4892
2026-02-25,ILI incidence,2026-03-08,3,CZ,quantile,0.35,27.369368
2026-02-25,ILI incidence,2026-03-15,4,CZ,quantile,0.35,24.094442
2026-02-25,ILI incidence,2026-02-22,1,DK,quantile,0.35,127.09478
2026-02-25,ILI incidence,2026-03-01,2,DK,quantile,0.35,122.67619
2026-02-25,ILI incidence,2026-03-08,3,DK,quantile,0.35,119.88874
2026-02-25,ILI incidence,2026-03-15,4,DK,quantile,0.35,117.27221
2026-02-25,ILI incidence,2026-02-22,1,EE,quantile,0.35,392.73096
2026-02-25,ILI incidence,2026-03-01,2,EE,quantile,0.35,362.51248
2026-02-25,ILI incidence,2026-03-08,3,EE,quantile,0.35,337.37622
2026-02-25,ILI incidence,2026-03-15,4,EE,quantile,0.35,315.17853
2026-02-25,ILI incidence,2026-02-22,1,ES,quantile,0.35,15.017106
2026-02-25,ILI incidence,2026-03-01,2,ES,quantile,0.35,13.89484
2026-02-25,ILI incidence,2026-03-08,3,ES,quantile,0.35,12.955416
2026-02-25,ILI incidence,2026-03-15,4,ES,quantile,0.35,12.415121
2026-02-25,ILI incidence,2026-02-22,1,FI,quantile,0.35,60.682564
2026-02-25,ILI incidence,2026-03-01,2,FI,quantile,0.35,53.841087
2026-02-25,ILI incidence,2026-03-08,3,FI,quantile,0.35,49.58081
2026-02-25,ILI incidence,2026-03-15,4,FI,quantile,0.35,45.865837
2026-02-25,ILI incidence,2026-02-22,1,FR,quantile,0.35,144.01071
2026-02-25,ILI incidence,2026-03-01,2,FR,quantile,0.35,121.23979
2026-02-25,ILI incidence,2026-03-08,3,FR,quantile,0.35,104.03148
2026-02-25,ILI incidence,2026-03-15,4,FR,quantile,0.35,88.57118
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.35,680.27997
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.35,653.30597
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.35,638.3764
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.35,607.59094
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.35,4.2102137
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.35,2.7299442
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.35,1.90518
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.35,1.28199
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.35,653.04785
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.35,593.8407
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.35,525.41626
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.35,433.94843
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.35,9.599081
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.35,8.903988
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.35,8.273907
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.35,7.512787
2026-02-25,ILI incidence,2026-02-22,1,IS,quantile,0.35,4.5296497
2026-02-25,ILI incidence,2026-03-01,2,IS,quantile,0.35,4.2180758
2026-02-25,ILI incidence,2026-03-08,3,IS,quantile,0.35,3.9315364
2026-02-25,ILI incidence,2026-03-15,4,IS,quantile,0.35,3.442037
2026-02-25,ILI incidence,2026-02-22,1,IT,quantile,0.35,618.10236
2026-02-25,ILI incidence,2026-03-01,2,IT,quantile,0.35,585.84375
2026-02-25,ILI incidence,2026-03-08,3,IT,quantile,0.35,572.3174
2026-02-25,ILI incidence,2026-03-15,4,IT,quantile,0.35,549.1919
2026-02-25,ILI incidence,2026-02-22,1,LT,quantile,0.35,248.63776
2026-02-25,ILI incidence,2026-03-01,2,LT,quantile,0.35,222.32053
2026-02-25,ILI incidence,2026-03-08,3,LT,quantile,0.35,196.49759
2026-02-25,ILI incidence,2026-03-15,4,LT,quantile,0.35,172.944
2026-02-25,ILI incidence,2026-02-22,1,LU,quantile,0.35,5247.7363
2026-02-25,ILI incidence,2026-03-01,2,LU,quantile,0.35,4614.499
2026-02-25,ILI incidence,2026-03-08,3,LU,quantile,0.35,4115.445
2026-02-25,ILI incidence,2026-03-15,4,LU,quantile,0.35,3565.137
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.35,257.62277
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.35,231.48552
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.35,198.74959
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.35,161.78218
2026-02-25,ILI incidence,2026-02-22,1,MT,quantile,0.35,7180.4023
2026-02-25,ILI incidence,2026-03-01,2,MT,quantile,0.35,6777.469
2026-02-25,ILI incidence,2026-03-08,3,MT,quantile,0.35,6387.631
2026-02-25,ILI incidence,2026-03-15,4,MT,quantile,0.35,6021.2837
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.35,61.87547
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.35,48.508812
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.35,39.413486
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.35,32.347794
2026-02-25,ILI incidence,2026-02-22,1,NO,quantile,0.35,60.74913
2026-02-25,ILI incidence,2026-03-01,2,NO,quantile,0.35,58.430473
2026-02-25,ILI incidence,2026-03-08,3,NO,quantile,0.35,54.362762
2026-02-25,ILI incidence,2026-03-15,4,NO,quantile,0.35,49.147778
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.35,495.63074
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.35,458.93533
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.35,426.0868
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.35,394.7636
2026-02-25,ILI incidence,2026-02-22,1,PT,quantile,0.35,15.01376
2026-02-25,ILI incidence,2026-03-01,2,PT,quantile,0.35,13.620148
2026-02-25,ILI incidence,2026-03-08,3,PT,quantile,0.35,11.298147
2026-02-25,ILI incidence,2026-03-15,4,PT,quantile,0.35,11.580284
2026-02-25,ILI incidence,2026-02-22,1,RO,quantile,0.35,12.262682
2026-02-25,ILI incidence,2026-03-01,2,RO,quantile,0.35,10.803341
2026-02-25,ILI incidence,2026-03-08,3,RO,quantile,0.35,9.567888
2026-02-25,ILI incidence,2026-03-15,4,RO,quantile,0.35,8.051648
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.35,7.4682655
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.35,6.986084
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.35,6.0121746
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.35,5.631544
2026-02-25,ILI incidence,2026-02-22,1,SK,quantile,0.35,263.71448
2026-02-25,ILI incidence,2026-03-01,2,SK,quantile,0.35,233.554
2026-02-25,ILI incidence,2026-03-08,3,SK,quantile,0.35,217.29971
2026-02-25,ILI incidence,2026-03-15,4,SK,quantile,0.35,200.78575
2026-02-25,ILI incidence,2026-02-22,1,CH,quantile,0.35,104.505424
2026-02-25,ILI incidence,2026-03-01,2,CH,quantile,0.35,82.82953
2026-02-25,ILI incidence,2026-03-08,3,CH,quantile,0.35,67.16351
2026-02-25,ILI incidence,2026-03-15,4,CH,quantile,0.35,51.795322
2026-02-25,ILI incidence,2026-02-22,1,GB-ENG,quantile,0.35,5.1879106
2026-02-25,ILI incidence,2026-03-01,2,GB-ENG,quantile,0.35,4.7244835
2026-02-25,ILI incidence,2026-03-08,3,GB-ENG,quantile,0.35,4.183653
2026-02-25,ILI incidence,2026-03-15,4,GB-ENG,quantile,0.35,3.7230697
2026-02-25,ILI incidence,2026-02-22,1,GB-NIR,quantile,0.35,5.185284
2026-02-25,ILI incidence,2026-03-01,2,GB-NIR,quantile,0.35,4.8284607
2026-02-25,ILI incidence,2026-03-08,3,GB-NIR,quantile,0.35,4.480095
2026-02-25,ILI incidence,2026-03-15,4,GB-NIR,quantile,0.35,4.2199135
2026-02-25,ILI incidence,2026-02-22,1,GB-SCT,quantile,0.35,6.3005304
2026-02-25,ILI incidence,2026-03-01,2,GB-SCT,quantile,0.35,5.4974766
2026-02-25,ILI incidence,2026-03-08,3,GB-SCT,quantile,0.35,4.9793844
2026-02-25,ILI incidence,2026-03-15,4,GB-SCT,quantile,0.35,4.3995857
2026-02-25,ILI incidence,2026-02-22,1,GB-WLS,quantile,0.35,5.455634
2026-02-25,ILI incidence,2026-03-01,2,GB-WLS,quantile,0.35,4.7187595
2026-02-25,ILI incidence,2026-03-08,3,GB-WLS,quantile,0.35,4.0995626
2026-02-25,ILI incidence,2026-03-15,4,GB-WLS,quantile,0.35,3.6931434
2026-02-25,ILI incidence,2026-02-22,1,AT,quantile,0.4,2413.6694
2026-02-25,ILI incidence,2026-03-01,2,AT,quantile,0.4,2332.688
2026-02-25,ILI incidence,2026-03-08,3,AT,quantile,0.4,2245.3525
2026-02-25,ILI incidence,2026-03-15,4,AT,quantile,0.4,2135.0542
2026-02-25,ILI incidence,2026-02-22,1,BE,quantile,0.4,334.68634
2026-02-25,ILI incidence,2026-03-01,2,BE,quantile,0.4,271.77194
2026-02-25,ILI incidence,2026-03-08,3,BE,quantile,0.4,221.89737
2026-02-25,ILI incidence,2026-03-15,4,BE,quantile,0.4,176.5429
2026-02-25,ILI incidence,2026-02-22,1,CZ,quantile,0.4,34.903202
2026-02-25,ILI incidence,2026-03-01,2,CZ,quantile,0.4,31.880331
2026-02-25,ILI incidence,2026-03-08,3,CZ,quantile,0.4,28.861797
2026-02-25,ILI incidence,2026-03-15,4,CZ,quantile,0.4,25.584578
2026-02-25,ILI incidence,2026-02-22,1,DK,quantile,0.4,131.68509
2026-02-25,ILI incidence,2026-03-01,2,DK,quantile,0.4,127.91012
2026-02-25,ILI incidence,2026-03-08,3,DK,quantile,0.4,125.58296
2026-02-25,ILI incidence,2026-03-15,4,DK,quantile,0.4,123.222206
2026-02-25,ILI incidence,2026-02-22,1,EE,quantile,0.4,399.37634
2026-02-25,ILI incidence,2026-03-01,2,EE,quantile,0.4,371.88507
2026-02-25,ILI incidence,2026-03-08,3,EE,quantile,0.4,348.05695
2026-02-25,ILI incidence,2026-03-15,4,EE,quantile,0.4,326.408
2026-02-25,ILI incidence,2026-02-22,1,ES,quantile,0.4,15.381587
2026-02-25,ILI incidence,2026-03-01,2,ES,quantile,0.4,14.39459
2026-02-25,ILI incidence,2026-03-08,3,ES,quantile,0.4,13.539902
2026-02-25,ILI incidence,2026-03-15,4,ES,quantile,0.4,13.11919
2026-02-25,ILI incidence,2026-02-22,1,FI,quantile,0.4,64.886925
2026-02-25,ILI incidence,2026-03-01,2,FI,quantile,0.4,58.87776
2026-02-25,ILI incidence,2026-03-08,3,FI,quantile,0.4,54.767227
2026-02-25,ILI incidence,2026-03-15,4,FI,quantile,0.4,50.779003
2026-02-25,ILI incidence,2026-02-22,1,FR,quantile,0.4,149.38594
2026-02-25,ILI incidence,2026-03-01,2,FR,quantile,0.4,127.74036
2026-02-25,ILI incidence,2026-03-08,3,FR,quantile,0.4,110.33415
2026-02-25,ILI incidence,2026-03-15,4,FR,quantile,0.4,95.22438
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.4,694.8324
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.4,672.2804
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.4,660.3532
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.4,631.5126
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.4,4.686489
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.4,3.3128815
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.4,2.349205
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.4,1.7289963
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.4,664.4225
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.4,611.2579
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.4,542.7942
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.4,449.89056
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.4,9.894303
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.4,9.273117
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.4,8.700283
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.4,7.988422
2026-02-25,ILI incidence,2026-02-22,1,IS,quantile,0.4,4.75108
2026-02-25,ILI incidence,2026-03-01,2,IS,quantile,0.4,4.5050507
2026-02-25,ILI incidence,2026-03-08,3,IS,quantile,0.4,4.255331
2026-02-25,ILI incidence,2026-03-15,4,IS,quantile,0.4,3.785274
2026-02-25,ILI incidence,2026-02-22,1,IT,quantile,0.4,644.4615
2026-02-25,ILI incidence,2026-03-01,2,IT,quantile,0.4,612.477
2026-02-25,ILI incidence,2026-03-08,3,IT,quantile,0.4,600.8829
2026-02-25,ILI incidence,2026-03-15,4,IT,quantile,0.4,578.3905
2026-02-25,ILI incidence,2026-02-22,1,LT,quantile,0.4,254.89575
2026-02-25,ILI incidence,2026-03-01,2,LT,quantile,0.4,232.13843
2026-02-25,ILI incidence,2026-03-08,3,LT,quantile,0.4,208.70676
2026-02-25,ILI incidence,2026-03-15,4,LT,quantile,0.4,185.95833
2026-02-25,ILI incidence,2026-02-22,1,LU,quantile,0.4,5563.745
2026-02-25,ILI incidence,2026-03-01,2,LU,quantile,0.4,4966.3394
2026-02-25,ILI incidence,2026-03-08,3,LU,quantile,0.4,4470.323
2026-02-25,ILI incidence,2026-03-15,4,LU,quantile,0.4,3913.5845
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.4,264.57422
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.4,241.96365
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.4,210.82248
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.4,175.78995
2026-02-25,ILI incidence,2026-02-22,1,MT,quantile,0.4,7424.5596
2026-02-25,ILI incidence,2026-03-01,2,MT,quantile,0.4,7067.8516
2026-02-25,ILI incidence,2026-03-08,3,MT,quantile,0.4,6697.3394
2026-02-25,ILI incidence,2026-03-15,4,MT,quantile,0.4,6328.513
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.4,63.08963
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.4,50.370716
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.4,41.50029
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.4,34.515957
2026-02-25,ILI incidence,2026-02-22,1,NO,quantile,0.4,62.014694
2026-02-25,ILI incidence,2026-03-01,2,NO,quantile,0.4,60.34029
2026-02-25,ILI incidence,2026-03-08,3,NO,quantile,0.4,56.791508
2026-02-25,ILI incidence,2026-03-15,4,NO,quantile,0.4,51.982944
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.4,507.77283
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.4,473.69388
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.4,441.5964
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.4,410.39056
2026-02-25,ILI incidence,2026-02-22,1,PT,quantile,0.4,18.256401
2026-02-25,ILI incidence,2026-03-01,2,PT,quantile,0.4,16.767656
2026-02-25,ILI incidence,2026-03-08,3,PT,quantile,0.4,14.343718
2026-02-25,ILI incidence,2026-03-15,4,PT,quantile,0.4,14.703572
2026-02-25,ILI incidence,2026-02-22,1,RO,quantile,0.4,13.434284
2026-02-25,ILI incidence,2026-03-01,2,RO,quantile,0.4,12.071928
2026-02-25,ILI incidence,2026-03-08,3,RO,quantile,0.4,10.7632065
2026-02-25,ILI incidence,2026-03-15,4,RO,quantile,0.4,9.235985
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.4,8.323101
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.4,8.204927
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.4,7.2241306
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.4,7.2347164
2026-02-25,ILI incidence,2026-02-22,1,SK,quantile,0.4,269.81384
2026-02-25,ILI incidence,2026-03-01,2,SK,quantile,0.4,240.5687
2026-02-25,ILI incidence,2026-03-08,3,SK,quantile,0.4,224.30347
2026-02-25,ILI incidence,2026-03-15,4,SK,quantile,0.4,208.13577
2026-02-25,ILI incidence,2026-02-22,1,CH,quantile,0.4,109.376205
2026-02-25,ILI incidence,2026-03-01,2,CH,quantile,0.4,87.998985
2026-02-25,ILI incidence,2026-03-08,3,CH,quantile,0.4,71.44728
2026-02-25,ILI incidence,2026-03-15,4,CH,quantile,0.4,55.361748
2026-02-25,ILI incidence,2026-02-22,1,GB-ENG,quantile,0.4,5.370364
2026-02-25,ILI incidence,2026-03-01,2,GB-ENG,quantile,0.4,4.9322176
2026-02-25,ILI incidence,2026-03-08,3,GB-ENG,quantile,0.4,4.3703628
2026-02-25,ILI incidence,2026-03-15,4,GB-ENG,quantile,0.4,3.9002688
2026-02-25,ILI incidence,2026-02-22,1,GB-NIR,quantile,0.4,5.329467
2026-02-25,ILI incidence,2026-03-01,2,GB-NIR,quantile,0.4,5.010753
2026-02-25,ILI incidence,2026-03-08,3,GB-NIR,quantile,0.4,4.6701775
2026-02-25,ILI incidence,2026-03-15,4,GB-NIR,quantile,0.4,4.4237967
2026-02-25,ILI incidence,2026-02-22,1,GB-SCT,quantile,0.4,6.59502
2026-02-25,ILI incidence,2026-03-01,2,GB-SCT,quantile,0.4,5.8180346
